unnamed:_0,area,item,year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,cluster
25799,Sri Lanka,Sorghum,2005,9583,1712.0,1742.41,26.73,1
25800,Sri Lanka,Soybeans,2005,16201,1712.0,1742.41,26.73,1
25801,Sri Lanka,Sweet potatoes,2005,62205,1712.0,1742.41,26.73,1
25802,Sri Lanka,Cassava,2006,95959,1712.0,1751.75,26.56,1
25803,Sri Lanka,Maize,2006,14853,1712.0,1751.75,26.56,1
25804,Sri Lanka,Plantains and others,2006,103250,1712.0,1751.75,26.56,1
25805,Sri Lanka,Potatoes,2006,148094,1712.0,1751.75,26.56,1
25806,Sri Lanka,"Rice, paddy",2006,36705,1712.0,1751.75,26.56,1
25807,Sri Lanka,Sorghum,2006,8500,1712.0,1751.75,26.56,1
25808,Sri Lanka,Soybeans,2006,16873,1712.0,1751.75,26.56,1
25809,Sri Lanka,Sweet potatoes,2006,62586,1712.0,1751.75,26.56,1
25810,Sri Lanka,Cassava,2007,97487,1712.0,1439.8,26.57,1
25811,Sri Lanka,Maize,2007,16508,1712.0,1439.8,26.57,1
25812,Sri Lanka,Plantains and others,2007,104962,1712.0,1439.8,26.57,1
25813,Sri Lanka,Potatoes,2007,145197,1712.0,1439.8,26.57,1
25814,Sri Lanka,"Rice, paddy",2007,38337,1712.0,1439.8,26.57,1
25815,Sri Lanka,Sorghum,2007,10000,1712.0,1439.8,26.57,1
25816,Sri Lanka,Soybeans,2007,16783,1712.0,1439.8,26.57,1
25817,Sri Lanka,Sweet potatoes,2007,75283,1712.0,1439.8,26.57,1
25818,Sri Lanka,Cassava,2008,100556,1712.0,1152.39,26.42,1
25819,Sri Lanka,Maize,2008,26337,1712.0,1152.39,26.42,1
25820,Sri Lanka,Plantains and others,2008,111141,1712.0,1152.39,26.42,1
25821,Sri Lanka,Potatoes,2008,145282,1712.0,1152.39,26.42,1
25822,Sri Lanka,"Rice, paddy",2008,36800,1712.0,1152.39,26.42,1
25823,Sri Lanka,Sorghum,2008,12353,1712.0,1152.39,26.42,1
25824,Sri Lanka,Soybeans,2008,24048,1712.0,1152.39,26.42,1
25825,Sri Lanka,Sweet potatoes,2008,81252,1712.0,1152.39,26.42,1
25826,Sri Lanka,Cassava,2009,116401,1712.0,1170.36,26.67,1
25827,Sri Lanka,Maize,2009,25515,1712.0,1170.36,26.67,1
25828,Sri Lanka,Plantains and others,2009,106511,1712.0,1170.36,26.67,1
25829,Sri Lanka,Potatoes,2009,149034,1712.0,1170.36,26.67,1
25830,Sri Lanka,"Rice, paddy",2009,38748,1712.0,1170.36,26.67,1
25831,Sri Lanka,Sorghum,2009,12857,1712.0,1170.36,26.67,1
25832,Sri Lanka,Soybeans,2009,22831,1712.0,1170.36,26.67,1
25833,Sri Lanka,Sweet potatoes,2009,78783,1712.0,1170.36,26.67,1
25834,Sri Lanka,Cassava,2010,120631,1712.0,1450.54,26.83,1
25835,Sri Lanka,Maize,2010,28061,1712.0,1450.54,26.83,1
25836,Sri Lanka,Plantains and others,2010,109294,1712.0,1450.54,26.83,1
25837,Sri Lanka,Potatoes,2010,135234,1712.0,1450.54,26.83,1
25838,Sri Lanka,"Rice, paddy",2010,40558,1712.0,1450.54,26.83,1
25839,Sri Lanka,Sorghum,2010,12500,1712.0,1450.54,26.83,1
25840,Sri Lanka,Soybeans,2010,16711,1712.0,1450.54,26.83,1
25841,Sri Lanka,Sweet potatoes,2010,79014,1712.0,1450.54,26.83,1
25842,Sri Lanka,Cassava,2011,120967,1712.0,1290.31,26.65,1
25843,Sri Lanka,Maize,2011,27262,1712.0,1290.31,26.65,1
25844,Sri Lanka,Plantains and others,2011,112892,1712.0,1290.31,26.65,1
25845,Sri Lanka,Potatoes,2011,132500,1712.0,1290.31,26.65,1
25846,Sri Lanka,"Rice, paddy",2011,35699,1712.0,1290.31,26.65,1
25847,Sri Lanka,Sorghum,2011,12857,1712.0,1290.31,26.65,1
25848,Sri Lanka,Soybeans,2011,15673,1712.0,1290.31,26.65,1
25849,Sri Lanka,Sweet potatoes,2011,81641,1712.0,1290.31,26.65,1
25850,Sri Lanka,Cassava,2012,121660,1712.0,1112.8,26.88,1
25851,Sri Lanka,Maize,2012,34187,1712.0,1112.8,26.88,1
25852,Sri Lanka,Plantains and others,2012,120475,1712.0,1112.8,26.88,1
25853,Sri Lanka,Potatoes,2012,155269,1712.0,1112.8,26.88,1
25854,Sri Lanka,"Rice, paddy",2012,36057,1712.0,1112.8,26.88,1
25855,Sri Lanka,Sorghum,2012,12857,1712.0,1112.8,26.88,1
25856,Sri Lanka,Soybeans,2012,10987,1712.0,1112.8,26.88,1
25857,Sri Lanka,Sweet potatoes,2012,78499,1712.0,1112.8,26.88,1
25858,Sri Lanka,Cassava,2013,126527,1712.0,1235.31,27.03,1
25859,Sri Lanka,Maize,2013,30868,1712.0,1235.31,27.03,1
25860,Sri Lanka,Plantains and others,2013,114222,1712.0,1235.31,27.03,1
25861,Sri Lanka,Potatoes,2013,153210,1712.0,1235.31,27.03,1
25862,Sri Lanka,"Rice, paddy",2013,38897,1712.0,1235.31,27.03,1
25863,Sri Lanka,Sorghum,2013,14227,1712.0,1235.31,27.03,1
25864,Sri Lanka,Soybeans,2013,16955,1712.0,1235.31,27.03,1
25865,Sri Lanka,Sweet potatoes,2013,93002,1712.0,1235.31,27.03,1
25866,Sudan,Maize,2012,16634,1712.0,2469.47,26.42,1
25867,Sudan,Maize,2012,16634,1712.0,2469.47,29.96,1
25868,Sudan,Potatoes,2012,166663,1712.0,2469.47,26.42,1
25869,Sudan,Potatoes,2012,166663,1712.0,2469.47,29.96,1
25870,Sudan,"Rice, paddy",2012,31746,1712.0,2469.47,26.42,1
25871,Sudan,"Rice, paddy",2012,31746,1712.0,2469.47,29.96,1
25872,Sudan,Sorghum,2012,5481,1712.0,2469.47,26.42,1
25873,Sudan,Sorghum,2012,5481,1712.0,2469.47,29.96,1
25874,Sudan,Sweet potatoes,2012,214286,1712.0,2469.47,26.42,1
25875,Sudan,Sweet potatoes,2012,214286,1712.0,2469.47,29.96,1
25876,Sudan,Wheat,2012,17297,1712.0,2469.47,26.42,1
25877,Sudan,Wheat,2012,17297,1712.0,2469.47,29.96,1
25878,Sudan,Yams,2012,19737,1712.0,2469.47,26.42,1
25879,Sudan,Yams,2012,19737,1712.0,2469.47,29.96,1
25880,Sudan,Maize,2013,15997,1712.0,2469.47,26.84,1
25881,Sudan,Maize,2013,15997,1712.0,2469.47,30.65,1
25882,Sudan,Potatoes,2013,166669,1712.0,2469.47,26.84,1
25883,Sudan,Potatoes,2013,166669,1712.0,2469.47,30.65,1
25884,Sudan,"Rice, paddy",2013,33060,1712.0,2469.47,26.84,1
25885,Sudan,"Rice, paddy",2013,33060,1712.0,2469.47,30.65,1
25886,Sudan,Sorghum,2013,6390,1712.0,2469.47,26.84,1
25887,Sudan,Sorghum,2013,6390,1712.0,2469.47,30.65,1
25888,Sudan,Sweet potatoes,2013,213626,1712.0,2469.47,26.84,1
25889,Sudan,Sweet potatoes,2013,213626,1712.0,2469.47,30.65,1
25890,Sudan,Wheat,2013,19534,1712.0,2469.47,26.84,1
25891,Sudan,Wheat,2013,19534,1712.0,2469.47,30.65,1
25892,Sudan,Yams,2013,21053,1712.0,2469.47,26.84,1
25893,Sudan,Yams,2013,21053,1712.0,2469.47,30.65,1
25894,Suriname,Cassava,1990,125641,2331.0,217.0,26.87,0
25895,Suriname,Maize,1990,21575,2331.0,217.0,26.87,0
25896,Suriname,Plantains and others,1990,206853,2331.0,217.0,26.87,0
25897,Suriname,"Rice, paddy",1990,37691,2331.0,217.0,26.87,0
25898,Suriname,Soybeans,1990,5323,2331.0,217.0,26.87,0
25899,Suriname,Sweet potatoes,1990,90667,2331.0,217.0,26.87,0
25900,Suriname,Cassava,1991,154444,2331.0,207.0,26.93,0
25901,Suriname,Maize,1991,22289,2331.0,207.0,26.93,0
25902,Suriname,Plantains and others,1991,257647,2331.0,207.0,26.93,0
25903,Suriname,"Rice, paddy",1991,38156,2331.0,207.0,26.93,0
25904,Suriname,Soybeans,1991,8587,2331.0,207.0,26.93,0
25905,Suriname,Sweet potatoes,1991,33846,2331.0,207.0,26.93,0
25906,Suriname,Cassava,1992,144139,2331.0,197.5,27.04,0
25907,Suriname,Maize,1992,18706,2331.0,197.5,27.04,0
25908,Suriname,Plantains and others,1992,212170,2331.0,197.5,27.04,0
25909,Suriname,"Rice, paddy",1992,37975,2331.0,197.5,27.04,0
25910,Suriname,Soybeans,1992,7805,2331.0,197.5,27.04,0
25911,Suriname,Sweet potatoes,1992,88846,2331.0,197.5,27.04,0
25912,Suriname,Cassava,1993,130082,2331.0,188.0,26.83,0
25913,Suriname,Maize,1993,20651,2331.0,188.0,26.83,0
25914,Suriname,Plantains and others,1993,192946,2331.0,188.0,26.83,0
25915,Suriname,"Rice, paddy",1993,36987,2331.0,188.0,26.83,0
25916,Suriname,Soybeans,1993,7857,2331.0,188.0,26.83,0
25917,Suriname,Sweet potatoes,1993,61774,2331.0,188.0,26.83,0
25918,Suriname,Cassava,1994,135039,2331.0,178.5,26.82,0
25919,Suriname,Maize,1994,18162,2331.0,178.5,26.82,0
25920,Suriname,Plantains and others,1994,201869,2331.0,178.5,26.82,0
25921,Suriname,"Rice, paddy",1994,36325,2331.0,178.5,26.82,0
25922,Suriname,Soybeans,1994,7458,2331.0,178.5,26.82,0
25923,Suriname,Sweet potatoes,1994,58873,2331.0,178.5,26.82,0
25924,Suriname,Cassava,1995,149460,2331.0,169.0,27.33,0
25925,Suriname,Maize,1995,22553,2331.0,169.0,27.33,0
25926,Suriname,Plantains and others,1995,253471,2331.0,169.0,27.33,0
25927,Suriname,"Rice, paddy",1995,35186,2331.0,169.0,27.33,0
25928,Suriname,Soybeans,1995,6667,2331.0,169.0,27.33,0
25929,Suriname,Sweet potatoes,1995,68750,2331.0,169.0,27.33,0
25930,Suriname,Cassava,1996,169764,2331.0,142.0,27.09,0
25931,Suriname,Maize,1996,22267,2331.0,142.0,27.09,0
25932,Suriname,Plantains and others,1996,245380,2331.0,142.0,27.09,0
25933,Suriname,"Rice, paddy",1996,37025,2331.0,142.0,27.09,0
25934,Suriname,Soybeans,1996,9500,2331.0,142.0,27.09,0
25935,Suriname,Sweet potatoes,1996,115833,2331.0,142.0,27.09,0
25936,Suriname,Cassava,1997,162653,2331.0,139.0,27.27,0
25937,Suriname,Maize,1997,22833,2331.0,139.0,27.27,0
25938,Suriname,Plantains and others,1997,238532,2331.0,139.0,27.27,0
25939,Suriname,"Rice, paddy",1997,39827,2331.0,139.0,27.27,0
25940,Suriname,Soybeans,1997,8200,2331.0,139.0,27.27,0
25941,Suriname,Sweet potatoes,1997,116667,2331.0,139.0,27.27,0
25942,Suriname,Cassava,1998,110084,2331.0,151.33,27.65,0
25943,Suriname,Maize,1998,22000,2331.0,151.33,27.65,0
25944,Suriname,Plantains and others,1998,227338,2331.0,151.33,27.65,0
25945,Suriname,"Rice, paddy",1998,37581,2331.0,151.33,27.65,0
25946,Suriname,Soybeans,1998,9000,2331.0,151.33,27.65,0
25947,Suriname,Sweet potatoes,1998,95000,2331.0,151.33,27.65,0
25948,Suriname,Cassava,1999,167798,2331.0,163.67,27.07,0
25949,Suriname,Maize,1999,10000,2331.0,163.67,27.07,0
25950,Suriname,Plantains and others,1999,236391,2331.0,163.67,27.07,0
25951,Suriname,"Rice, paddy",1999,37205,2331.0,163.67,27.07,0
25952,Suriname,Soybeans,1999,8000,2331.0,163.67,27.07,0
25953,Suriname,Sweet potatoes,1999,122500,2331.0,163.67,27.07,0
25954,Suriname,Cassava,2000,158385,2331.0,176.0,26.86,0
25955,Suriname,Maize,2000,19048,2331.0,176.0,26.86,0
25956,Suriname,Plantains and others,2000,217379,2331.0,176.0,26.86,0
25957,Suriname,"Rice, paddy",2000,38970,2331.0,176.0,26.86,0
25958,Suriname,Soybeans,2000,7353,2331.0,176.0,26.86,0
25959,Suriname,Sweet potatoes,2000,128000,2331.0,176.0,26.86,0
25960,Suriname,Cassava,2001,197585,2331.0,581.12,27.12,0
25961,Suriname,Maize,2001,19444,2331.0,581.12,27.12,0
25962,Suriname,Plantains and others,2001,232854,2331.0,581.12,27.12,0
25963,Suriname,"Rice, paddy",2001,37671,2331.0,581.12,27.12,0
25964,Suriname,Soybeans,2001,8333,2331.0,581.12,27.12,0
25965,Suriname,Sweet potatoes,2001,128462,2331.0,581.12,27.12,0
25966,Suriname,Cassava,2002,187244,2331.0,986.25,27.14,0
25967,Suriname,Maize,2002,19677,2331.0,986.25,27.14,0
25968,Suriname,Plantains and others,2002,237531,2331.0,986.25,27.14,0
25969,Suriname,"Rice, paddy",2002,39227,2331.0,986.25,27.14,0
25970,Suriname,Soybeans,2002,9051,2331.0,986.25,27.14,0
25971,Suriname,Sweet potatoes,2002,142308,2331.0,986.25,27.14,0
25972,Suriname,Cassava,2004,204878,2331.0,1214.83,27.47,0
25973,Suriname,Maize,2004,28077,2331.0,1214.83,27.47,0
25974,Suriname,Plantains and others,2004,306667,2331.0,1214.83,27.47,0
25975,Suriname,"Rice, paddy",2004,35596,2331.0,1214.83,27.47,0
25976,Suriname,Soybeans,2004,10000,2331.0,1214.83,27.47,0
25977,Suriname,Sweet potatoes,2004,126875,2331.0,1214.83,27.47,0
25978,Suriname,Cassava,2005,197619,2331.0,1426.37,27.7,0
25979,Suriname,Maize,2005,18421,2331.0,1426.37,27.7,0
25980,Suriname,Plantains and others,2005,285275,2331.0,1426.37,27.7,0
25981,Suriname,"Rice, paddy",2005,35984,2331.0,1426.37,27.7,0
25982,Suriname,Soybeans,2005,10000,2331.0,1426.37,27.7,0
25983,Suriname,Sweet potatoes,2005,148367,2331.0,1426.37,27.7,0
25984,Suriname,Cassava,2006,200000,2331.0,1483.84,27.34,0
25985,Suriname,Maize,2006,23000,2331.0,1483.84,27.34,0
25986,Suriname,Plantains and others,2006,200476,2331.0,1483.84,27.34,0
25987,Suriname,"Rice, paddy",2006,41296,2331.0,1483.84,27.34,0
25988,Suriname,Soybeans,2006,10000,2331.0,1483.84,27.34,0
25989,Suriname,Sweet potatoes,2006,191628,2331.0,1483.84,27.34,0
25990,Suriname,Cassava,2007,254710,2331.0,1847.86,27.19,0
25991,Suriname,Maize,2007,27222,2331.0,1847.86,27.19,0
25992,Suriname,Plantains and others,2007,254652,2331.0,1847.86,27.19,0
25993,Suriname,"Rice, paddy",2007,42534,2331.0,1847.86,27.19,0
25994,Suriname,Soybeans,2007,10000,2331.0,1847.86,27.19,0
25995,Suriname,Sweet potatoes,2007,161556,2331.0,1847.86,27.19,0
25996,Suriname,Cassava,2008,251652,2331.0,2108.66,27.22,0
25997,Suriname,Maize,2008,22500,2331.0,2108.66,27.22,0
25998,Suriname,Plantains and others,2008,282651,2331.0,2108.66,27.22,0
25999,Suriname,"Rice, paddy",2008,41892,2331.0,2108.66,27.22,0
26000,Suriname,Soybeans,2008,8571,2331.0,2108.66,27.22,0
26001,Suriname,Sweet potatoes,2008,191220,2331.0,2108.66,27.22,0
26002,Suriname,Cassava,2009,276831,2331.0,2191.37,27.45,0
26003,Suriname,Maize,2009,24000,2331.0,2191.37,27.45,0
26004,Suriname,Plantains and others,2009,341816,2331.0,2191.37,27.45,0
26005,Suriname,"Rice, paddy",2009,42092,2331.0,2191.37,27.45,0
26006,Suriname,Soybeans,2009,13750,2331.0,2191.37,27.45,0
26007,Suriname,Sweet potatoes,2009,140000,2331.0,2191.37,27.45,0
26008,Suriname,Cassava,2010,252560,2331.0,1286.65,27.7,0
26009,Suriname,Maize,2010,23333,2331.0,1286.65,27.7,0
26010,Suriname,Plantains and others,2010,280227,2331.0,1286.65,27.7,0
26011,Suriname,"Rice, paddy",2010,42329,2331.0,1286.65,27.7,0
26012,Suriname,Soybeans,2010,14000,2331.0,1286.65,27.7,0
26013,Suriname,Sweet potatoes,2010,190417,2331.0,1286.65,27.7,0
26014,Suriname,Cassava,2011,228356,2331.0,936.24,27.42,0
26015,Suriname,Maize,2011,22857,2331.0,936.24,27.42,0
26016,Suriname,Plantains and others,2011,312350,2331.0,936.24,27.42,0
26017,Suriname,"Rice, paddy",2011,41331,2331.0,936.24,27.42,0
26018,Suriname,Soybeans,2011,8462,2331.0,936.24,27.42,0
26019,Suriname,Sweet potatoes,2011,179630,2331.0,936.24,27.42,0
26020,Suriname,Cassava,2012,241965,2331.0,633.92,27.4,0
26021,Suriname,Maize,2012,26364,2331.0,633.92,27.4,0
26022,Suriname,Plantains and others,2012,309336,2331.0,633.92,27.4,0
26023,Suriname,"Rice, paddy",2012,43622,2331.0,633.92,27.4,0
26024,Suriname,Soybeans,2012,10000,2331.0,633.92,27.4,0
26025,Suriname,Sweet potatoes,2012,185926,2331.0,633.92,27.4,0
26026,Suriname,Cassava,2013,298608,2331.0,537.49,27.17,0
26027,Suriname,Maize,2013,24737,2331.0,537.49,27.17,0
26028,Suriname,Plantains and others,2013,307428,2331.0,537.49,27.17,0
26029,Suriname,"Rice, paddy",2013,44965,2331.0,537.49,27.17,0
26030,Suriname,Soybeans,2013,10000,2331.0,537.49,27.17,0
26031,Suriname,Sweet potatoes,2013,169487,2331.0,537.49,27.17,0
26032,Sweden,Potatoes,1990,348034,624.0,2310.0,8.43,1
26033,Sweden,Wheat,1990,64494,624.0,2310.0,8.43,1
26034,Sweden,Potatoes,1991,291612,624.0,1841.0,7.49,1
26035,Sweden,Wheat,1991,58591,624.0,1841.0,7.49,1
26036,Sweden,Potatoes,1992,331543,624.0,1497.0,7.94,1
26037,Sweden,Wheat,1992,53249,624.0,1497.0,7.94,1
26039,Sweden,Wheat,1993,58993,624.0,1466.0,6.98,1
26040,Sweden,Potatoes,1994,322178,624.0,1962.0,7.23,1
26041,Sweden,Wheat,1994,53403,624.0,1962.0,7.23,1
26042,Sweden,Potatoes,1995,306791,624.0,1225.0,7.17,1
26043,Sweden,Wheat,1995,59441,624.0,1225.0,7.17,1
26044,Sweden,Potatoes,1996,328115,624.0,1529.0,6.15,1
26045,Sweden,Wheat,1996,60597,624.0,1529.0,6.15,1
26046,Sweden,Potatoes,1997,339011,624.0,1534.0,7.66,1
26047,Sweden,Wheat,1997,59742,624.0,1534.0,7.66,1
26048,Sweden,Potatoes,1998,355757,624.0,1555.0,6.89,1
26049,Sweden,Wheat,1998,56494,624.0,1555.0,6.89,1
26050,Sweden,Potatoes,1999,301953,624.0,1602.0,8.02,1
26051,Sweden,Wheat,1999,60236,624.0,1602.0,8.02,1
26052,Sweden,Potatoes,2000,297876,624.0,1721.0,8.42,1
26053,Sweden,Wheat,2000,59066,624.0,1721.0,8.42,1
26054,Sweden,Potatoes,2001,286946,624.0,1789.0,7.48,1
26055,Sweden,Wheat,2001,59412,624.0,1789.0,7.48,1
26056,Sweden,Potatoes,2002,287905,624.0,2198.0,7.96,1
26057,Sweden,Wheat,2002,61487,624.0,2198.0,7.96,1
26058,Sweden,Potatoes,2004,309147,624.0,1353.0,7.53,1
26059,Sweden,Wheat,2004,59798,624.0,1353.0,7.53,1
26060,Sweden,Potatoes,2005,311070,624.0,2132.0,7.72,1
26061,Sweden,Wheat,2005,63334,624.0,2132.0,7.72,1
26062,Sweden,Potatoes,2006,276011,624.0,2220.0,8.3,1
26063,Sweden,Wheat,2006,54627,624.0,2220.0,8.3,1
26064,Sweden,Potatoes,2007,276629,624.0,2157.0,8.16,1
26065,Sweden,Wheat,2007,62571,624.0,2157.0,8.16,1
26066,Sweden,Potatoes,2008,317175,624.0,2352.0,8.49,1
26067,Sweden,Wheat,2008,61087,624.0,2352.0,8.49,1
26068,Sweden,Potatoes,2009,318212,624.0,1935.0,7.54,1
26069,Sweden,Wheat,2009,60776,624.0,1935.0,7.54,1
26070,Sweden,Potatoes,2010,301218,624.0,1982.0,6.01,1
26071,Sweden,Wheat,2010,53966,624.0,1982.0,6.01,1
26072,Sweden,Potatoes,2011,319681,624.0,1781.0,8.18,1
26073,Sweden,Wheat,2011,53786,624.0,1781.0,8.18,1
26074,Sweden,Potatoes,2012,325809,624.0,1814.0,7.21,1
26075,Sweden,Wheat,2012,62379,624.0,1814.0,7.21,1
26076,Sweden,Potatoes,2013,337563,624.0,1620.0,7.1,1
26077,Sweden,Wheat,2013,57792,624.0,1620.0,7.1,1
26078,Switzerland,Maize,1990,85102,1537.0,2282.0,8.19,1
26080,Switzerland,Soybeans,1990,24266,1537.0,2282.0,8.19,1
26081,Switzerland,Wheat,1990,56376,1537.0,2282.0,8.19,1
26082,Switzerland,Maize,1991,80510,1537.0,2055.9,7.24,1
26084,Switzerland,Soybeans,1991,23437,1537.0,2055.9,7.24,1
26085,Switzerland,Wheat,1991,59471,1537.0,2055.9,7.24,1
26086,Switzerland,Maize,1992,83130,1537.0,2018.7,7.98,1
26088,Switzerland,Soybeans,1992,26335,1537.0,2018.7,7.98,1
26089,Switzerland,Wheat,1992,55114,1537.0,2018.7,7.98,1
26090,Switzerland,Maize,1993,89050,1537.0,1934.5,7.48,1
26092,Switzerland,Soybeans,1993,22818,1537.0,1934.5,7.48,1
26093,Switzerland,Wheat,1993,59382,1537.0,1934.5,7.48,1
26094,Switzerland,Maize,1994,87490,1537.0,1922.5,8.78,1
26095,Switzerland,Potatoes,1994,331744,1537.0,1922.5,8.78,1
26096,Switzerland,Soybeans,1994,27575,1537.0,1922.5,8.78,1
26097,Switzerland,Wheat,1994,54925,1537.0,1922.5,8.78,1
26098,Switzerland,Maize,1995,83614,1537.0,1826.3,7.65,1
26099,Switzerland,Potatoes,1995,352941,1537.0,1826.3,7.65,1
26100,Switzerland,Soybeans,1995,27750,1537.0,1826.3,7.65,1
26101,Switzerland,Wheat,1995,59798,1537.0,1826.3,7.65,1
26102,Switzerland,Maize,1996,85748,1537.0,1746.3,6.66,1
26104,Switzerland,Soybeans,1996,25723,1537.0,1746.3,6.66,1
26105,Switzerland,Wheat,1996,66149,1537.0,1746.3,6.66,1
26106,Switzerland,Maize,1997,92732,1537.0,1644.3,7.96,1
26108,Switzerland,Soybeans,1997,26472,1537.0,1644.3,7.96,1
26109,Switzerland,Wheat,1997,59787,1537.0,1644.3,7.96,1
26110,Switzerland,Maize,1998,91140,1537.0,1563.6,7.81,1
26112,Switzerland,Soybeans,1998,26054,1537.0,1563.6,7.81,1
26113,Switzerland,Wheat,1998,61811,1537.0,1563.6,7.81,1
26114,Switzerland,Maize,1999,88852,1537.0,1526.6,7.76,1
26115,Switzerland,Potatoes,1999,352256,1537.0,1526.6,7.76,1
26116,Switzerland,Soybeans,1999,33229,1537.0,1526.6,7.76,1
26117,Switzerland,Wheat,1999,52609,1537.0,1526.6,7.76,1
26118,Switzerland,Maize,2000,96519,1537.0,1576.9,8.54,1
26120,Switzerland,Soybeans,2000,39391,1537.0,1576.9,8.54,1
26121,Switzerland,Wheat,2000,59477,1537.0,1576.9,8.54,1
26122,Switzerland,Maize,2001,89441,1537.0,1561.9,7.82,1
26124,Switzerland,Soybeans,2001,30713,1537.0,1561.9,7.82,1
26125,Switzerland,Wheat,2001,55116,1537.0,1561.9,7.82,1
26126,Switzerland,Maize,2002,92168,1537.0,1526.6,8.42,1
26128,Switzerland,Soybeans,2002,30243,1537.0,1526.6,8.42,1
26129,Switzerland,Wheat,2002,56340,1537.0,1526.6,8.42,1
26130,Switzerland,Maize,2004,96142,1537.0,1390.7,7.67,1
26132,Switzerland,Soybeans,2004,28446,1537.0,1390.7,7.67,1
26133,Switzerland,Wheat,2004,61177,1537.0,1390.7,7.67,1
26134,Switzerland,Maize,2005,96497,1537.0,1388.3,7.49,1
26136,Switzerland,Soybeans,2005,26350,1537.0,1388.3,7.49,1
26137,Switzerland,Wheat,2005,57316,1537.0,1388.3,7.49,1
26138,Switzerland,Maize,2006,84488,1537.0,1359.04,8.19,1
26139,Switzerland,Potatoes,2006,326986,1537.0,1359.04,8.19,1
26140,Switzerland,Soybeans,2006,26667,1537.0,1359.04,8.19,1
26141,Switzerland,Wheat,2006,58130,1537.0,1359.04,8.19,1
26142,Switzerland,Maize,2007,101695,1537.0,2099.3,8.43,1
26144,Switzerland,Soybeans,2007,26052,1537.0,2099.3,8.43,1
26145,Switzerland,Wheat,2007,59803,1537.0,2099.3,8.43,1
26146,Switzerland,Maize,2008,97027,1537.0,2011.47,7.98,1
26148,Switzerland,Soybeans,2008,29087,1537.0,2011.47,7.98,1
26149,Switzerland,Wheat,2008,60014,1537.0,2011.47,7.98,1
26150,Switzerland,Maize,2009,104132,1537.0,2170.4,8.15,1
26152,Switzerland,Soybeans,2009,27076,1537.0,2170.4,8.15,1
26153,Switzerland,Wheat,2009,60214,1537.0,2170.4,8.15,1
26154,Switzerland,Maize,2010,84922,1537.0,2059.6,7.06,1
26156,Switzerland,Soybeans,2010,28298,1537.0,2059.6,7.06,1
26157,Switzerland,Wheat,2010,57490,1537.0,2059.6,7.06,1
26158,Switzerland,Maize,2011,114447,1537.0,2132.14,8.68,1
26160,Switzerland,Soybeans,2011,29386,1537.0,2132.14,8.68,1
26161,Switzerland,Wheat,2011,62952,1537.0,2132.14,8.68,1
26162,Switzerland,Maize,2012,108279,1537.0,2077.9,7.96,1
26164,Switzerland,Soybeans,2012,28111,1537.0,2077.9,7.96,1
26165,Switzerland,Wheat,2012,57763,1537.0,2077.9,7.96,1
26166,Switzerland,Maize,2013,100837,1537.0,2098.5,7.94,1
26167,Switzerland,Potatoes,2013,325935,1537.0,2098.5,7.94,1
26168,Switzerland,Soybeans,2013,25252,1537.0,2098.5,7.94,1
26169,Switzerland,Wheat,2013,53834,1537.0,2098.5,7.94,1
26170,Tajikistan,Maize,1992,29613,691.0,2280.0,7.9,1
26171,Tajikistan,Potatoes,1992,128769,691.0,2280.0,7.9,1
26172,Tajikistan,"Rice, paddy",1992,20184,691.0,2280.0,7.9,1
26173,Tajikistan,Sorghum,1992,11720,691.0,2280.0,7.9,1
26174,Tajikistan,Soybeans,1992,50,691.0,2280.0,7.9,1
26175,Tajikistan,Wheat,1992,9073,691.0,2280.0,7.9,1
26176,Tajikistan,Maize,1993,30455,691.0,2280.0,7.29,1
26177,Tajikistan,Potatoes,1993,120492,691.0,2280.0,7.29,1
26178,Tajikistan,"Rice, paddy",1993,18306,691.0,2280.0,7.29,1
26179,Tajikistan,Sorghum,1993,13716,691.0,2280.0,7.29,1
26180,Tajikistan,Soybeans,1993,80,691.0,2280.0,7.29,1
26181,Tajikistan,Wheat,1993,8513,691.0,2280.0,7.29,1
26182,Tajikistan,Maize,1994,18000,691.0,714.0,8.01,1
26183,Tajikistan,Potatoes,1994,111667,691.0,714.0,8.01,1
26184,Tajikistan,"Rice, paddy",1994,15385,691.0,714.0,8.01,1
26185,Tajikistan,Sorghum,1994,14087,691.0,714.0,8.01,1
26186,Tajikistan,Soybeans,1994,111,691.0,714.0,8.01,1
26187,Tajikistan,Wheat,1994,8409,691.0,714.0,8.01,1
26188,Tajikistan,Maize,1995,19372,691.0,54.0,8.49,1
26189,Tajikistan,Potatoes,1995,279000,691.0,54.0,8.49,1
26190,Tajikistan,"Rice, paddy",1995,18000,691.0,54.0,8.49,1
26191,Tajikistan,Sorghum,1995,19182,691.0,54.0,8.49,1
26192,Tajikistan,Soybeans,1995,117,691.0,54.0,8.49,1
26193,Tajikistan,Wheat,1995,8882,691.0,54.0,8.49,1
26194,Tajikistan,Maize,1996,37520,691.0,826.0,7.55,1
26195,Tajikistan,Potatoes,1996,107700,691.0,826.0,7.55,1
26196,Tajikistan,"Rice, paddy",1996,17268,691.0,826.0,7.55,1
26197,Tajikistan,Sorghum,1996,7338,691.0,826.0,7.55,1
26198,Tajikistan,Soybeans,1996,227,691.0,826.0,7.55,1
26199,Tajikistan,Wheat,1996,8566,691.0,826.0,7.55,1
